img1_idx,img2_idx,sum
24163,1333,10
45332,28011,9
29321,22278,6
21255,25582,10
50403,24148,3
37326,4106,9
27071,24128,6
38036,39634,6
29102,48590,6
10406,30390,7
31850,52741,8
37373,17106,3
18148,37734,3
13091,54250,10
33642,52074,13
40577,5646,1
934,29405,7
17317,9397,14
34964,15083,4
11692,18771,10
24351,49387,7
38441,2110,4
50337,7490,9
31586,30517,15
51535,25999,12
10005,2250,5
43901,55398,8
43186,56935,5
58617,58451,1
18644,27536,14
48879,879,11
33492,11397,5
23080,46411,8
53603,13450,6
24966,41476,4
46234,9189,8
48756,27859,8
31414,50190,9
24438,31645,12
34764,16904,10
12687,9085,5
28442,19499,8
598,38427,8
54966,27920,8
19283,47321,9
31113,49447,10
51146,14925,13
28473,2900,14
21848,32812,7
56968,22420,7
23370,26070,3
16435,26330,5
54129,54118,11
52004,20903,9
6970,37189,0
45949,34896,12
13850,50596,12
49106,31986,11
44663,14586,14
46691,39639,4
44239,57882,7
36707,48120,7
26829,41287,10
5541,13347,0
45205,12900,10
37133,50046,14
16257,17474,9
36960,18856,17
8218,17428,5
53033,56937,8
36889,49078,11
34009,42345,10
57272,4170,7
54176,46430,7
10819,42952,13
18402,47671,16
38440,15226,3
4700,19791,15
47880,29519,3
55898,20379,8
17055,19102,9
19578,48174,8
51389,26179,16
17950,21459,15
34110,13953,9
59421,35935,6
30250,5414,12
10665,51404,5
50194,10419,7
25432,16805,10
38701,31843,10
32511,50699,9
1592,55591,10
20305,23001,4
26660,29477,8
29482,9557,15
32868,22066,7
8401,58873,11
55743,14851,6
48508,21361,13
56935,4993,6
30390,56338,6
25425,37486,5
15218,35264,12
44270,58762,16
9264,17074,5
5485,47716,6
34908,16494,10
55789,46333,6
47733,12224,11
40351,12335,14
10747,41507,3
50825,31638,2
11383,36770,16
59215,7551,12
33628,18776,3
37881,48892,5
43964,30234,6
21608,43288,7
53820,14535,7
5809,57770,6
8824,27137,3
26697,9152,14
48650,30999,9
46277,19166,2
46252,23704,15
25124,29518,2
47177,41592,13
51017,1871,7
15068,53553,7
8203,37533,3
56250,5441,15
53913,17162,16
45586,11559,3
50210,47301,8
15037,3682,12
23247,5322,10
53233,50199,7
28745,32352,15
16362,49752,10
12632,39420,3
39252,26111,11
10257,47743,3
12293,19240,7
12656,35951,7
25505,56364,10
23227,36274,9
15978,37549,12
3778,5651,7
53613,27208,10
21345,59010,7
35981,23660,9
6161,47611,8
25065,42703,0
49148,997,2
41304,39762,17
49268,1105,8
56670,57996,14
6499,1497,2
35029,59046,8
57153,43800,8
41506,29256,4
45097,53322,9
42368,36484,7
36997,39738,5
39943,22630,8
40290,48159,14
48178,24497,11
32216,17177,9
50547,2927,12
37343,19732,1
473,38086,3
32632,50798,10
55902,54651,6
57982,11114,8
28718,6895,7
20011,15686,8
53198,49311,6
20113,3502,14
2825,41793,13
8553,18292,10
26188,41667,1
45421,19174,14
11541,43536,0
44421,57058,10
51579,28142,10
29319,30954,12
48374,42597,14
23975,10102,11
40305,21878,4
48978,48282,7
10598,8105,11
57162,44439,3
19535,19169,3
16273,13384,8
37228,46224,8
51316,28573,13
33771,3422,11
59124,5898,16
51319,19562,12
44450,44579,17
52658,21411,10
22812,19329,7
47862,41632,5
52065,17776,12
50091,41427,7
3671,34653,6
49009,15365,7
21423,48689,15
42785,4476,8
8293,28042,10
34292,2707,12
50439,17881,9
32859,57674,10
15007,34236,11
25022,31927,7
27007,22491,11
12858,58435,8
15248,2194,16
42327,58063,4
8376,19903,8
48807,8042,6
41090,39377,10
52878,33765,9
41855,45323,18
846,21911,8
1681,13083,9
3102,7299,6
14178,40563,6
17977,45919,5
3054,38809,11
28583,23332,6
25428,39445,4
35360,12219,1
51432,23922,7
18835,44091,12
44971,50166,12
21575,49740,10
3425,29860,8
56656,56987,10
57964,47730,10
51124,14833,12
3458,56585,7
33713,54815,7
19995,25699,18
22684,5256,10
34113,33537,7
46576,13374,7
28181,478,15
42828,37584,12
25345,32601,8
52104,29733,10
36727,46481,9
25252,22690,6
7524,1770,8
15754,59207,8
49989,47553,1
39937,3982,10
43934,20683,13
17816,5825,14
53958,53381,3
45453,35077,7
691,4167,6
26359,21489,14
14602,11680,10
28644,51171,8
46753,16812,10
23343,2621,6
3872,50518,8
21601,4996,4
48746,10161,6
28987,16083,8
15352,24508,13
56798,7566,7
20596,21402,7
23167,50350,2
49937,1378,7
44586,49888,10
5822,42116,8
3101,47092,8
9553,10776,5
14681,9303,12
29415,36695,8
42785,6451,11
33886,16149,15
26770,15289,10
9219,41961,9
15622,23323,6
17760,13965,11
22739,30863,11
25516,59752,8
713,6,3
21958,48084,5
46584,19635,15
19226,7688,9
47812,45773,4
48169,26537,7
47042,712,0
40499,17075,15
39514,53824,5
2396,37942,2
8559,26454,9
56542,13863,12
19728,48330,18
2441,58792,13
53117,41448,7
42616,33525,11
27803,15551,7
44135,54772,8
55841,57868,9
48085,57370,5
23832,37957,7
51605,41641,6
23040,58026,4
29684,9940,4
56612,8777,8
54817,36046,3
42412,1875,10
56682,25607,10
7343,1426,13
57020,47841,3
18409,36591,2
57035,14937,4
52330,44351,16
17604,33913,11
24652,6021,8
58455,49351,7
2518,56888,9
21340,29289,7
53702,27449,13
43936,37474,14
25047,41815,11
47418,14952,12
11858,5720,12
55131,37542,15
25047,57081,11
6937,37133,9
15766,41202,13
26129,58251,12
14591,17726,5
4416,55388,10
24994,39446,7
15130,19702,5
14461,41573,3
19056,43521,14
15269,46615,13
19621,14674,7
11577,53697,6
52110,58819,7
26705,44306,8
58504,46959,12
32890,30768,8
17977,20592,8
59047,24141,11
1489,34920,9
7524,11967,5
52712,5312,16
20432,11560,4
23355,58882,2
47272,50368,3
46247,29431,11
10931,19067,10
48419,51230,3
39002,47151,10
43009,22364,4
44818,22867,12
2260,8446,3
3886,7617,10
28737,57328,13
34524,57555,15
31269,16736,9
51507,5081,11
37481,990,6
31644,4419,13
14275,3300,5
16466,30957,9
59264,23062,16
17339,46935,4
11018,30834,11
12819,30985,15
54978,31458,6
2458,14471,9
15810,59364,6
23835,42984,6
981,11414,11
59823,3373,6
55197,32322,9
29083,23945,10
35689,18896,2
35287,9158,5
58669,24713,10
22065,45864,10
27177,46244,13
33620,18981,6
58634,29292,13
52351,11269,6
22903,22492,6
34154,56661,13
58941,13248,12
53200,13737,11
40250,50061,9
15118,13586,7
8815,18752,4
14730,28388,10
35719,6110,2
3140,54827,16
38137,52871,12
22775,20969,13
17848,28012,16
38386,4188,14
15092,27030,12
36578,42759,6
46123,23883,16
46643,26262,4
12665,29704,0
42503,5306,4
44712,45506,10
7349,12408,8
30522,36422,3
11685,54164,5
4809,26403,10
2455,48296,15
47899,15277,10
42069,19780,16
41137,29862,0
10282,10307,9
26586,27354,10
28862,20112,10
33903,51107,10
23144,50926,8
40207,36009,7
7074,42024,4
1552,7388,16
34832,27245,4
18089,27972,16
1456,2445,11
33950,6386,9
31780,43753,6
11210,37435,10
10882,14067,7
4248,18966,8
33818,55944,7
54561,34112,12
5648,54907,7
25226,41449,7
45013,9644,13
56912,36181,10
2674,45389,8
23953,7643,8
48370,47145,9
8681,8713,5
14100,4694,8
45658,10470,6
59419,7540,9
23160,34984,6
50068,29786,8
56647,48915,10
38158,15907,11
27565,44637,16
1202,28516,7
44116,34491,18
28464,10647,7
371,11482,15
57811,35222,6
52330,33175,8
5268,51109,6
12810,11997,8
3092,33511,9
30516,53509,8
9164,47366,13
48226,28835,1
4448,27016,17
52130,14120,9
32623,5700,8
58182,19764,4
46577,19084,6
54085,33476,17
21164,36928,3
8632,19907,6
43588,6037,12
41751,21381,11
43950,54088,12
5,52184,11
36664,52091,12
10500,40801,1
37822,23463,9
55735,31813,9
15540,51211,6
54296,26160,9
57292,32698,12
28301,35634,8
40472,35000,9
6732,2166,7
59532,48373,13
23100,544,14
59483,55814,15
54971,16205,14
32978,6718,7
13343,13017,16
55898,59797,6
46329,34802,6
17110,1756,5
24913,19512,9
27411,9141,3
45443,15183,11
12153,43710,10
29530,35752,8
28431,17590,7
764,44090,11
22460,6937,5
29520,48392,3
18342,28991,12
23284,29250,6
46825,15441,12
53928,19807,8
27632,6070,8
53282,44718,5
54456,58705,4
29954,28796,10
538,42415,8
9507,21451,3
20641,4504,10
817,24914,17
2653,24539,10
29418,39778,12
27198,22780,15
6176,7556,10
59575,4948,7
58621,12728,10
33942,33744,10
37560,29392,8
48133,6360,8
11062,34518,13
22869,377,13
2852,5709,13
48580,26483,15
43321,904,15
28394,11183,7
26575,43163,14
15402,6124,7
16532,55440,5
5789,3005,4
42457,27849,17
34837,39109,15
33928,50091,10
13744,19942,12
42906,31650,8
12440,46360,10
5262,26260,1
52945,27653,10
40483,19614,4
2255,48556,8
55817,476,2
36639,10726,13
22815,26025,10
51367,53349,14
40747,24658,10
53312,40109,11
28562,18467,15
35846,30068,7
7152,3770,13
22408,24406,5
52714,35271,12
47938,38835,5
8186,50216,11
10641,15090,7
36099,39061,11
37478,50802,5
52700,10576,12
4519,23554,8
41205,11802,6
33387,41033,17
15812,37875,12
20270,19448,16
40170,27447,15
8996,17411,4
42329,42020,13
26839,39899,11
49568,47942,13
2133,53126,16
45111,18009,14
38847,7025,1
46159,56673,7
27664,52832,2
12684,57897,8
12201,49248,8
34219,38457,12
58465,35338,11
40484,52002,7
6673,43101,8
13124,36962,7
53033,56299,10
44508,38110,5
52945,57472,7
5953,23726,14
21784,20829,3
56675,37893,10
56645,30155,10
25719,13594,6
13728,40055,12
40726,3233,11
18241,1319,17
50084,54549,9
3928,19481,14
16958,3539,7
10321,21677,7
21764,9414,11
17926,26383,7
14073,49904,16
30884,4776,2
55099,10760,8
54466,9435,4
59048,22017,13
25531,40180,1
50652,2020,7
20260,46252,15
28969,59719,10
42858,15255,5
34743,57810,9
39630,53148,12
34465,17227,7
44924,21126,11
27806,42880,8
22494,2686,12
40971,53567,6
39329,6897,11
15672,14676,12
22274,26909,11
35161,46975,2
42503,25846,6
11303,6384,5
33765,24915,9
41005,44814,15
37628,5709,14
58529,12349,12
37651,13693,11
59632,44769,15
33495,36172,14
3474,22368,8
54393,54281,6
7808,4485,7
40546,35923,5
1293,35825,7
37573,5924,16
3591,13531,6
22256,22822,14
27548,54569,10
35935,35042,14
28061,10318,8
45674,43685,4
9860,44782,9
34831,14625,10
13145,2759,12
46605,13701,8
13141,26525,12
50423,59954,1
20666,14612,9
24701,39639,9
34706,58124,6
50590,25272,8
45185,11150,16
31387,16275,15
22514,7783,16
53084,26596,6
22147,23666,12
21606,20287,7
32595,55809,9
57530,24818,11
23,55964,5
27844,30472,6
35745,20364,15
46097,23405,12
38475,21204,9
2914,15447,6
4232,1876,6
34617,42896,1
36900,9051,14
43573,39246,10
44696,1248,4
55493,31503,11
29026,5578,11
7952,31956,11
283,28257,0
41888,28249,7
49402,37312,13
19094,34230,8
15552,11230,7
17007,39380,12
20077,6097,2
4427,35746,2
39994,48288,12
44996,52930,1
9533,36687,7
1485,33548,11
38820,59891,9
32561,54096,9
4215,22803,14
46269,27283,3
16116,6804,9
59249,43294,2
57773,51710,9
52614,57122,7
42072,48111,6
17651,16708,8
34702,39774,10
49126,46913,9
24108,26731,8
12473,34384,11
17277,48708,14
42649,14290,4
21904,32882,16
626,45482,14
13404,39330,7
44139,28817,13
51378,36900,11
13607,57155,7
24840,57082,4
50609,8636,10
37430,30899,18
46653,46284,9
40611,1128,0
51270,33026,12
43903,47841,12
15214,25242,11
29115,4573,9
48287,53063,5
40624,50328,5
6136,45100,12
40536,42270,2
37039,6983,13
30180,43898,11
28271,30444,11
29220,19886,4
31525,28949,13
5871,50396,4
23409,29416,5
54157,240,16
26717,29950,7
37859,16164,11
25386,54912,7
22214,11620,1
6658,15262,5
54162,8336,14
58104,2383,10
11413,17507,10
31189,10874,7
25105,50529,5
47502,47179,7
27356,15576,6
36794,6258,5
38364,33910,6
42191,12835,14
22082,33822,16
42686,36911,5
36979,30200,3
52550,59364,3
33265,32786,7
42158,36671,5
40766,53063,9
39136,29987,9
55155,1203,5
6155,45810,18
42090,55923,12
58960,9748,10
10074,39600,3
21608,11613,8
43954,8367,10
17869,18065,7
25958,53474,8
59159,3075,7
14934,40777,17
50552,30477,10
27558,23436,9
43317,50247,4
4935,12035,5
1164,15573,6
43337,59377,12
59670,31025,9
2274,16462,12
54072,19811,7
56254,16224,9
27919,58474,8
48807,31032,3
7058,20908,7
22679,24061,14
13306,27507,13
21734,54080,5
29701,13410,10
55951,43584,13
14005,12261,3
27451,54311,11
38158,14307,15
48553,10078,6
24358,42798,10
51985,24881,11
22310,28007,14
9380,27454,4
16914,6124,3
31043,5428,1
47388,2399,3
9523,8055,3
19687,19010,10
21742,21863,10
26226,5494,10
54601,26577,11
55340,22249,6
21023,988,6
39781,41208,14
47075,44081,10
36324,34690,10
44513,27023,0
16859,40792,17
53568,55704,7
33548,30758,15
21609,9070,14
43114,20682,15
44665,46060,10
7297,47412,13
46297,10692,8
47697,20637,7
14678,32120,15
48833,26617,5
56938,48903,9
29785,45220,4
38031,26631,18
35925,41745,3
25393,25409,9
40967,30817,7
41190,47295,14
41981,36106,5
28176,31553,16
27313,38557,10
5817,31040,15
58276,24416,9
40309,14943,13
38771,48745,7
56225,12316,7
16980,6885,6
35146,939,12
34196,9893,18
1745,50286,11
57797,59004,3
37485,49402,9
11773,10191,13
17287,44351,15
33893,53717,14
7017,53609,10
14234,36783,1
58471,57611,13
41341,35754,7
31682,19805,11
33847,10999,2
2260,8719,9
54225,17893,8
58005,32907,13
3459,16847,10
5344,18255,2
18333,35673,11
8498,42274,8
13065,41364,17
33405,16180,11
1352,41457,14
8629,47436,13
29483,31666,5
42811,35096,15
35881,40115,3
26221,35556,11
9642,45436,12
56170,7401,14
57307,35050,2
12034,673,6
28139,37201,5
34248,54123,10
49274,22185,7
15930,25902,5
1342,50440,14
15111,29155,9
46198,21859,15
16143,59876,13
7945,56165,10
13721,12302,3
41908,1373,5
31574,35076,6
7047,39367,6
47648,8614,10
23634,22602,7
22277,4752,11
48389,6156,13
57024,50400,10
59634,6960,9
19700,3596,7
43570,10143,10
34069,31924,13
28541,32008,9
42496,6287,9
49909,35880,8
32149,56272,16
19008,3997,3
21479,19878,4
16724,49834,10
49581,44604,13
50688,4677,11
59921,30155,10
11191,57710,13
26746,25175,5
26596,13887,12
38884,53744,4
7895,30972,4
38615,28080,12
57065,6667,9
55775,41432,5
12869,1604,4
21692,48873,5
22519,17638,8
18111,30006,13
55860,30414,11
17450,24193,13
23327,38132,13
42649,33173,0
58881,53515,12
43091,57781,11
39043,57934,10
2083,32700,8
44164,19244,14
16763,49384,4
21750,13807,2
47515,25839,2
12661,5259,5
14156,20213,7
29017,21743,6
43173,45883,9
48336,1982,10
43743,16599,8
56269,9733,5
15307,22401,15
53585,25027,3
25379,27684,9
32074,14034,5
39372,6083,7
8623,31781,13
13565,52466,13
6299,31087,11
15932,34036,7
55709,36460,9
17694,27801,9
27785,33410,7
26582,34770,12
12878,27339,7
29440,55092,16
45588,59671,2
32749,33477,15
31175,57491,6
43192,40102,12
2622,58773,6
6257,23507,13
53945,44404,9
47412,41641,6
57272,26763,5
5390,21000,16
20836,42342,4
30843,39100,11
36881,44352,10
22042,35244,6
41178,32514,9
3548,31938,12
15243,9932,10
22170,54856,4
24165,6083,7
54037,2135,15
13682,2769,10
51375,36781,2
31958,35917,8
35904,2514,13
12766,12199,8
45237,10342,2
10608,26656,3
28742,23773,8
16476,4810,10
915,2849,11
35418,43348,10
38387,10824,10
51386,16608,7
57756,31382,13
43191,22328,3
13030,13964,6
1879,36484,1
8291,43872,2
32895,14420,7
32722,49075,8
35265,37033,14
19285,51594,4
59382,26725,5
57444,25978,9
28389,18755,11
13280,54931,1
34445,12999,16
10920,23272,6
47711,10956,8
52772,44779,12
32498,29657,6
52421,59360,13
56225,29994,3
11620,48881,2
48057,26186,15
19706,58848,12
33466,41846,11
1151,43240,5
49504,35504,4
39432,55175,9
7149,46019,6
31159,55534,12
34185,38899,13
35308,30115,14
56081,55176,3
56586,39545,7
2659,37523,13
18766,12412,4
18037,219,12
23359,51778,10
13545,2363,5
57000,37045,1
16820,7026,16
42722,26311,10
56845,9321,10
47384,29777,9
11186,23276,13
26510,12972,8
5143,9248,5
6389,41918,14
11696,17987,5
44434,35309,15
38226,44308,9
16916,11662,10
37388,59334,7
47324,56821,2
5747,57979,1
34896,27767,11
34910,14108,10
28159,41216,6
27362,3850,4
39286,42879,18
38592,25458,12
43122,15801,9
16169,2011,10
27621,57357,14
10376,20630,9
30738,10038,17
34290,46208,7
33647,1822,1
36749,36625,1
43670,31539,7
28,14424,6
15270,40361,6
7104,38885,12
8349,10792,6
34066,1567,15
47213,53804,2
12450,58880,14
6400,58325,4
40039,9283,7
34443,23705,4
3336,27932,12
46007,15742,5
44933,13593,6
40364,27099,13
3853,15873,7
16500,26719,16
29209,54854,8
39382,34464,12
33600,43983,5
39777,41544,14
59633,6602,15
36802,43374,10
29549,554,9
53589,51523,14
29923,51658,11
36209,31304,4
55728,54596,13
50227,6068,12
29335,28747,12
553,30018,8
50544,39669,11
57123,8479,9
32345,9156,12
1048,52986,8
49576,40805,3
8917,53610,1
35543,30643,16
51669,28238,1
35717,58084,3
46504,17988,11
53786,53347,12
52380,42547,10
46644,563,6
39657,40345,11
30612,42151,7
9110,8795,4
52794,56427,5
44955,36978,2
49483,31118,12
5989,31554,9
41127,20129,14
2875,48823,8
53613,17749,8
33986,33857,5
59090,18909,8
38817,56174,5
54103,37096,9
19713,25829,6
56068,54816,9
57844,53444,4
53846,29236,12
47568,53312,15
48334,24791,10
17496,9503,12
23675,38061,4
9484,2467,6
36691,35007,15
47414,21410,11
1052,52040,6
24935,35920,14
10186,35443,11
10840,39655,2
43704,51228,1
16743,21643,6
3382,47415,15
56993,53759,7
665,27195,14
25334,7554,6
21097,49690,9
10556,19783,9
46872,50190,9
59605,35412,4
52435,3008,10
17095,56599,9
5170,22128,14
21390,14549,8
10165,54616,12
9793,153,16
55576,41044,7
9917,10968,12
1981,59920,5
30518,1088,13
32184,15096,8
19877,1832,15
31010,38495,8
35234,1405,5
39749,19611,14
40752,52269,6
56206,1420,10
41916,2043,10
15028,10575,8
2508,19629,11
44855,11323,13
6932,35278,8
50527,5681,3
9052,57204,14
13901,8923,7
36366,15489,14
38010,47713,8
40340,52466,7
21475,50969,11
23741,52632,8
41127,49349,7
20108,10298,7
49324,51664,9
57768,35989,9
31453,38662,4
5517,20259,9
30979,38061,9
21654,44935,4
15665,31443,13
38135,26650,14
24207,37456,15
26719,16559,16
17668,31386,9
5811,40170,14
23181,52036,1
24216,24662,8
287,30824,8
2818,4067,3
56964,6133,6
40883,29323,4
281,4939,7
28925,31613,7
16904,2448,2
28381,59659,8
21710,18834,14
59460,13767,8
35518,43153,9
51637,26050,7
21291,1614,8
3943,40174,9
28277,1006,9
57631,43168,8
20711,4283,8
4928,46925,11
51577,50908,18
36386,18178,8
9616,6822,2
18315,50039,13
8029,22892,9
20577,7824,8
56381,1681,8
19405,21424,5
1248,35428,12
56481,40398,14
50161,48061,5
783,21789,1
33745,9662,9
53268,9083,5
24825,25860,15
52105,19035,5
1275,48769,9
28210,44276,2
15900,634,14
10305,11277,15
32837,42180,8
44095,25863,9
31330,8627,13
39327,49084,9
37861,17945,4
43128,59572,3
13632,54607,9
43124,10852,3
28836,44882,10
36718,38508,7
30912,53783,14
38790,41692,9
25649,28480,15
19026,51152,10
23540,9312,8
50752,45248,15
24912,29971,10
57510,50980,9
29818,28643,12
56436,44280,3
47098,43946,10
11263,44683,14
17970,47034,12
12175,10989,16
46148,45901,16
51212,36500,11
41976,45862,9
6321,20186,13
49881,50699,8
16030,33575,7
5520,57576,8
4128,36166,3
35457,42710,6
3127,52099,8
21243,20296,14
17812,36783,1
41201,38055,6
55393,40229,9
21504,7408,4
54165,34053,2
21665,43025,3
18210,51418,4
6189,2752,11
59385,39790,11
15824,45834,11
4846,14625,10
53178,18715,1
56922,27788,2
28175,6632,8
25930,10477,7
15223,32410,11
58943,26040,0
51767,3725,2
35747,20478,5
19576,23231,11
3366,12264,6
48056,24962,4
38330,8997,4
35109,4236,4
16021,44285,10
34408,55095,2
31769,5192,0
37342,37945,12
29196,6057,7
8781,33738,10
57811,23540,7
41271,44270,16
55363,41906,11
21798,14290,6
58616,6654,10
23301,27116,9
46860,36775,2
8450,1088,10
17164,26800,8
52165,22560,5
5016,5263,10
59952,53909,6
17590,25094,7
1476,39776,4
4529,52259,8
37773,59281,11
2234,55620,10
38517,36450,9
44415,30228,4
15070,53000,10
59731,43419,14
5832,31685,7
54986,30968,14
22183,23073,13
21435,35246,10
42801,3657,8
8183,45789,8
43300,34848,3
46201,11783,11
44306,57791,7
43536,39836,3
8897,32282,7
58648,31221,9
4424,9898,10
541,55130,4
49928,32822,10
37725,2063,9
42816,30343,10
28736,29847,10
55592,8136,11
15107,52712,11
32123,13470,10
4732,24013,7
14740,12605,4
56202,53357,8
54,23053,12
43725,52875,12
36985,44313,6
15222,24573,12
31145,31027,9
18626,1473,7
34433,49626,12
55142,45140,2
4705,50080,12
39925,58176,13
56545,6953,13
32928,2473,2
11903,32568,9
41973,4130,15
11162,19379,7
48817,46533,7
49428,38125,6
7553,57031,9
50248,2511,17
48752,42324,8
12277,20223,16
16059,31451,11
16649,3518,10
22095,55306,2
36103,18794,3
44012,57505,2
28303,52908,9
28272,52694,2
27813,15373,9
20005,26381,11
55490,22248,5
31356,5003,6
17130,46528,9
26321,21786,15
2779,13065,17
50327,42642,17
51180,28964,8
25599,57443,10
408,28216,7
18519,51429,11
18457,27868,12
33276,12392,6
20674,6353,9
46402,16730,12
27630,33175,2
44348,28898,15
58403,22954,5
5319,14461,0
20491,18958,9
56576,43427,8
59113,43484,3
19770,6584,3
14874,20441,3
15404,38132,10
27771,32979,10
57565,47168,13
49503,37363,13
50233,22965,15
13381,23671,7
36073,11126,8
27147,52210,13
15037,25638,13
21499,29633,11
53107,29470,10
8650,182,9
6854,7245,15
35517,45876,10
52341,56853,13
31010,59462,12
47163,1684,17
40509,43329,9
37552,1491,12
22923,50196,10
55653,36850,7
3616,37889,11
40553,3946,12
56223,48751,3
40346,30808,14
4716,50964,5
49112,37889,12
16395,51064,9
55625,31876,11
33625,45667,14
4549,4337,10
53898,35864,9
30099,36830,18
41164,55959,15
16601,25796,12
19532,30293,6
25546,46684,14
16677,45308,11
51810,29123,6
23099,58920,11
38428,32512,8
13781,24149,13
6554,17450,5
15352,5435,12
35791,14034,6
34572,2277,8
21622,50017,8
3155,35470,7
58945,8415,6
56548,51439,7
46734,8160,5
31465,19102,2
33380,20862,11
18605,2388,14
21514,9712,9
28302,40957,14
19169,6148,6
57000,20342,5
43040,12377,5
43631,43059,0
19120,938,11
54954,58148,9
